01/01/2017 15:44 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/01/2017 15:44
03/01/2017 11:11 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/01/2017 11:11
03/01/2017 11:16 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2017 11:16
03/01/2017 11:18 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 03/01/2017 11:18
03/01/2017 11:19 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2017 11:19
03/01/2017 11:19 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2017 11:19
03/01/2017 11:25 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2017 11:25
03/01/2017 11:25 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2017 11:25
03/01/2017 11:30 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 03/01/2017 11:30
03/01/2017 11:52 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/01/2017 11:52
03/01/2017 11:54 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2017 11:54
03/01/2017 12:00 - ACIR | ID_USUARIO = 10839 | DATA_LOGIN = 03/01/2017 12:00
03/01/2017 12:45 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 03/01/2017 12:45
03/01/2017 13:01 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2017 13:01
03/01/2017 13:08 - PARDAL | ID_USUARIO = 10903 | DATA_LOGIN = 03/01/2017 13:08
03/01/2017 13:13 - ANGELO | ID_USUARIO = 10969 | DATA_LOGIN = 03/01/2017 13:13
03/01/2017 13:13 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 03/01/2017 13:13
03/01/2017 13:26 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/01/2017 13:26
03/01/2017 13:32 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/01/2017 13:32
03/01/2017 13:33 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2017 13:33
03/01/2017 13:35 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/01/2017 13:35
03/01/2017 13:39 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 03/01/2017 13:39
03/01/2017 13:59 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 03/01/2017 13:59
03/01/2017 14:00 - LARISSALIMA | ID_USUARIO = 11534 | DATA_LOGIN = 03/01/2017 14:00
03/01/2017 14:03 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/01/2017 14:03
03/01/2017 14:03 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/01/2017 14:03
03/01/2017 14:06 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2017 14:06
03/01/2017 14:19 - ERIKAOLIVEIRA | ID_USUARIO = 476 | DATA_LOGIN = 03/01/2017 14:19
03/01/2017 14:27 - MARCOS | ID_USUARIO = 10921 | DATA_LOGIN = 03/01/2017 14:27
03/01/2017 15:26 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2017 15:26
03/01/2017 15:29 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/01/2017 15:29
03/01/2017 15:52 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2017 15:52
03/01/2017 16:13 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/01/2017 16:13
03/01/2017 16:20 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 03/01/2017 16:20
03/01/2017 16:55 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2017 16:55
03/01/2017 17:03 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/01/2017 17:03
04/01/2017 05:32 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2017 5:32
04/01/2017 07:05 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2017 7:05
04/01/2017 07:05 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2017 7:05
04/01/2017 07:06 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 7:06
04/01/2017 07:15 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/01/2017 7:15
04/01/2017 07:20 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 7:20
04/01/2017 07:21 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 7:21
04/01/2017 07:35 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 04/01/2017 7:35
04/01/2017 07:55 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/01/2017 7:55
04/01/2017 08:00 - DONIZETE | ID_USUARIO = 10980 | DATA_LOGIN = 04/01/2017 8:00
04/01/2017 08:08 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 04/01/2017 8:08
04/01/2017 08:23 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 04/01/2017 8:23
04/01/2017 08:23 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/01/2017 8:23
04/01/2017 08:27 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2017 8:27
04/01/2017 08:27 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2017 8:27
04/01/2017 08:28 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 8:28
04/01/2017 08:30 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/01/2017 8:30
04/01/2017 08:43 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 8:43
04/01/2017 09:17 - MATHEUSUZELOTTO | ID_USUARIO = 11309 | DATA_LOGIN = 04/01/2017 9:17
04/01/2017 09:19 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2017 9:19
04/01/2017 09:21 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2017 9:21
04/01/2017 09:24 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 04/01/2017 9:24
04/01/2017 09:33 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/01/2017 9:33
04/01/2017 09:52 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/01/2017 9:52
04/01/2017 10:07 - ROSEMEIRESGOTI | ID_USUARIO = 11307 | DATA_LOGIN = 04/01/2017 10:07
04/01/2017 10:10 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 10:10
04/01/2017 10:10 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 10:10
04/01/2017 10:10 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 10:10
04/01/2017 11:06 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/01/2017 11:06
04/01/2017 11:08 - ADEIR | ID_USUARIO = 10916 | DATA_LOGIN = 04/01/2017 11:08
04/01/2017 11:08 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 11:08
04/01/2017 11:11 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 11:11
04/01/2017 11:23 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 11:23
04/01/2017 11:35 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 11:35
04/01/2017 11:51 - ADEIR | ID_USUARIO = 10916 | DATA_LOGIN = 04/01/2017 11:51
04/01/2017 12:46 - MARCOS | ID_USUARIO = 10921 | DATA_LOGIN = 04/01/2017 12:46
04/01/2017 12:52 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2017 12:52
04/01/2017 12:59 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 04/01/2017 12:59
04/01/2017 13:13 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 13:13
04/01/2017 13:25 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2017 13:25
04/01/2017 13:27 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/01/2017 13:27
04/01/2017 13:51 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 13:51
04/01/2017 13:51 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 13:51
04/01/2017 13:51 - MARVYNALVES | ID_USUARIO = 11326 | DATA_LOGIN = 04/01/2017 13:51
04/01/2017 13:56 - LARISSALIMA | ID_USUARIO = 11534 | DATA_LOGIN = 04/01/2017 13:56
04/01/2017 14:00 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/01/2017 14:00
04/01/2017 14:00 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/01/2017 14:00
04/01/2017 14:03 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/01/2017 14:03
04/01/2017 14:04 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 04/01/2017 14:04
04/01/2017 14:06 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/01/2017 14:06
04/01/2017 14:41 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/01/2017 14:41
04/01/2017 14:54 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/01/2017 14:54
04/01/2017 15:18 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2017 15:18
04/01/2017 15:24 - ADEIR | ID_USUARIO = 10916 | DATA_LOGIN = 04/01/2017 15:24
04/01/2017 15:36 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/01/2017 15:36
04/01/2017 15:51 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/01/2017 15:51
04/01/2017 16:03 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2017 16:03
04/01/2017 16:07 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/01/2017 16:07
04/01/2017 16:15 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 16:15
04/01/2017 16:17 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/01/2017 16:17
04/01/2017 16:21 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 16:21
04/01/2017 16:31 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2017 16:31
04/01/2017 16:49 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 04/01/2017 16:49
04/01/2017 17:01 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 04/01/2017 17:01
04/01/2017 17:07 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/01/2017 17:07
04/01/2017 19:25 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2017 19:25
05/01/2017 00:40 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2017 0:40
05/01/2017 07:07 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 05/01/2017 7:07
05/01/2017 07:09 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/01/2017 7:09
05/01/2017 07:11 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 05/01/2017 7:11
05/01/2017 07:14 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/01/2017 7:14
05/01/2017 07:17 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/01/2017 7:17
05/01/2017 07:26 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/01/2017 7:26
05/01/2017 07:30 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 05/01/2017 7:30
05/01/2017 07:34 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 05/01/2017 7:34
05/01/2017 07:35 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 7:35
05/01/2017 07:50 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 05/01/2017 7:50
05/01/2017 08:02 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/01/2017 8:02
05/01/2017 08:02 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 05/01/2017 8:02
05/01/2017 08:09 - GISELERATEIRO | ID_USUARIO = 11143 | DATA_LOGIN = 05/01/2017 8:09
05/01/2017 08:14 - ALEXANDRE | ID_USUARIO = 10837 | DATA_LOGIN = 05/01/2017 8:14
05/01/2017 08:21 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 05/01/2017 8:21
05/01/2017 08:27 - JG | ID_USUARIO = 10849 | DATA_LOGIN = 05/01/2017 8:27
05/01/2017 08:29 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/01/2017 8:29
05/01/2017 08:34 - TAMARAABONIZIO | ID_USUARIO = 461 | DATA_LOGIN = 05/01/2017 8:34
05/01/2017 08:35 - ROBSONMANFRIM | ID_USUARIO = 11234 | DATA_LOGIN = 05/01/2017 8:35
05/01/2017 08:38 - WILLIANSIQUEIRA | ID_USUARIO = 11254 | DATA_LOGIN = 05/01/2017 8:38
05/01/2017 08:43 - ROBSONMANFRIM | ID_USUARIO = 11234 | DATA_LOGIN = 05/01/2017 8:43
05/01/2017 09:08 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/01/2017 9:08
05/01/2017 09:51 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/01/2017 9:51
05/01/2017 09:53 - MATHEUSUZELOTTO | ID_USUARIO = 11309 | DATA_LOGIN = 05/01/2017 9:53
05/01/2017 10:15 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/01/2017 10:15
05/01/2017 10:16 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2017 10:16
05/01/2017 10:22 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 05/01/2017 10:22
05/01/2017 10:24 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 10:24
05/01/2017 10:26 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2017 10:26
05/01/2017 10:53 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/01/2017 10:53
05/01/2017 10:57 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/01/2017 10:57
05/01/2017 11:03 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/01/2017 11:03
05/01/2017 11:12 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2017 11:12
05/01/2017 11:12 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/01/2017 11:12
05/01/2017 11:13 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 11:13
05/01/2017 11:17 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 05/01/2017 11:17
05/01/2017 11:28 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/01/2017 11:28
05/01/2017 11:32 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/01/2017 11:32
05/01/2017 11:35 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 11:35
05/01/2017 11:44 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 05/01/2017 11:44
05/01/2017 11:55 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/01/2017 11:55
05/01/2017 12:55 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 12:55
05/01/2017 13:01 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 13:01
05/01/2017 13:05 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/01/2017 13:05
05/01/2017 13:27 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 13:27
05/01/2017 13:37 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/01/2017 13:37
05/01/2017 13:49 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/01/2017 13:49
05/01/2017 13:52 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/01/2017 13:52
05/01/2017 13:52 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2017 13:52
05/01/2017 13:55 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 13:55
05/01/2017 14:00 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/01/2017 14:00
05/01/2017 14:07 - ADRIANA | ID_USUARIO = 10859 | DATA_LOGIN = 05/01/2017 14:07
05/01/2017 14:18 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/01/2017 14:18
05/01/2017 14:24 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 14:24
05/01/2017 14:32 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/01/2017 14:32
05/01/2017 14:38 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 14:38
05/01/2017 15:20 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/01/2017 15:20
05/01/2017 15:27 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/01/2017 15:27
05/01/2017 15:31 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/01/2017 15:31
05/01/2017 15:38 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/01/2017 15:38
05/01/2017 15:40 - VELOSA | ID_USUARIO = 10889 | DATA_LOGIN = 05/01/2017 15:40
