03/01/2019 13:32 - RONALDOGOMES | USUARIOS_ID = 7071 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
16/01/2019 11:35 - RONALDOGOMES | USUARIOS_ID = 10942 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
17/01/2019 16:07 - RONALDOGOMES | USUARIOS_ID = 11300 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
17/01/2019 16:07 - RONALDOGOMES | USUARIOS_ID = 11300 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
17/01/2019 16:07 - RONALDOGOMES | USUARIOS_ID = 11300 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
17/01/2019 16:07 - RONALDOGOMES | USUARIOS_ID = 11300 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/01/2019 14:08 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/01/2019 08:28 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
