03/11/2015 17:36 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:36 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:36 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:36 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:36 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/11/2015 17:37 - HEITOR | USUARIOS_ID = 10843 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/11/2015 07:58 - HEITOR | USUARIOS_ID = 11308 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/11/2015 07:58 - HEITOR | USUARIOS_ID = 11308 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/11/2015 07:58 - HEITOR | USUARIOS_ID = 11308 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/11/2015 07:58 - HEITOR | USUARIOS_ID = 11308 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/11/2015 07:58 - HEITOR | USUARIOS_ID = 11308 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
