05/09/2018 13:21 - RONALDOGOMES | USUARIOS_ID = 11086 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
24/09/2018 15:22 - RONALDOGOMES | USUARIOS_ID = 10895 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10847 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 10:10 - RONALDOGOMES | USUARIOS_ID = 10900 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
26/09/2018 14:54 - RONALDOGOMES | USUARIOS_ID = 10906 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 8 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 10 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:21 - TALITAFURLAN | USUARIOS_ID = 11308 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
28/09/2018 15:22 - TALITAFURLAN | USUARIOS_ID = 10981 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
