01/07/2018 13:17 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/07/2018 13:17
05/07/2018 12:53 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/07/2018 12:53
05/07/2018 13:02 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 13:02
05/07/2018 13:13 - PARDAL | ID_USUARIO = 10903 | DATA_LOGIN = 05/07/2018 13:13
05/07/2018 13:16 - PARDAL | ID_USUARIO = 10903 | DATA_LOGIN = 05/07/2018 13:16
05/07/2018 13:26 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 13:26
05/07/2018 13:30 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2018 13:30
05/07/2018 13:31 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/07/2018 13:31
05/07/2018 13:31 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 05/07/2018 13:31
05/07/2018 13:42 - THIAGO | ID_USUARIO = 10892 | DATA_LOGIN = 05/07/2018 13:42
05/07/2018 14:03 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/07/2018 14:03
05/07/2018 14:27 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2018 14:27
05/07/2018 14:31 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/07/2018 14:31
05/07/2018 15:12 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/07/2018 15:12
05/07/2018 15:30 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/07/2018 15:30
05/07/2018 15:45 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 15:45
05/07/2018 15:51 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 15:51
05/07/2018 16:00 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/07/2018 16:00
05/07/2018 16:10 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2018 16:10
05/07/2018 16:14 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 05/07/2018 16:14
05/07/2018 16:44 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2018 16:44
05/07/2018 17:47 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 17:47
05/07/2018 17:48 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2018 17:48
06/07/2018 07:00 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 06/07/2018 7:00
06/07/2018 07:14 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 06/07/2018 7:14
06/07/2018 07:15 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 06/07/2018 7:15
06/07/2018 07:21 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 06/07/2018 7:21
06/07/2018 07:21 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 06/07/2018 7:21
06/07/2018 07:22 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 06/07/2018 7:22
06/07/2018 07:29 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 06/07/2018 7:29
06/07/2018 07:29 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 06/07/2018 7:29
06/07/2018 07:39 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 06/07/2018 7:39
06/07/2018 07:42 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 06/07/2018 7:42
06/07/2018 07:43 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 06/07/2018 7:43
06/07/2018 07:51 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 06/07/2018 7:51
06/07/2018 07:56 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 06/07/2018 7:56
06/07/2018 08:19 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 06/07/2018 8:19
06/07/2018 08:39 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 06/07/2018 8:39
06/07/2018 08:45 - EMERSONBAZONA | ID_USUARIO = 726 | DATA_LOGIN = 06/07/2018 8:45
06/07/2018 09:14 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 06/07/2018 9:14
06/07/2018 09:16 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 06/07/2018 9:16
06/07/2018 09:20 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 06/07/2018 9:20
06/07/2018 09:33 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 06/07/2018 9:33
06/07/2018 09:55 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 06/07/2018 9:55
06/07/2018 10:20 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 06/07/2018 10:20
06/07/2018 10:30 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 06/07/2018 10:30
06/07/2018 10:40 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 06/07/2018 10:40
06/07/2018 10:44 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 06/07/2018 10:44
06/07/2018 10:51 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 06/07/2018 10:51
06/07/2018 10:53 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 06/07/2018 10:53
06/07/2018 10:54 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 06/07/2018 10:54
06/07/2018 10:55 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 06/07/2018 10:55
06/07/2018 10:58 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 06/07/2018 10:58
06/07/2018 11:04 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 06/07/2018 11:04
06/07/2018 11:04 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 06/07/2018 11:04
06/07/2018 11:09 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 06/07/2018 11:09
06/07/2018 11:12 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 06/07/2018 11:12
06/07/2018 11:15 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 06/07/2018 11:15
