01/05/2017 00:49 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/05/2017 0:49
02/05/2017 09:20 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 9:20
02/05/2017 09:22 - JG | ID_USUARIO = 10849 | DATA_LOGIN = 02/05/2017 9:22
02/05/2017 09:26 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 02/05/2017 9:26
02/05/2017 09:31 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 02/05/2017 9:31
02/05/2017 09:35 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 02/05/2017 9:35
02/05/2017 09:43 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 02/05/2017 9:43
02/05/2017 09:43 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 02/05/2017 9:43
02/05/2017 09:59 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 02/05/2017 9:59
02/05/2017 10:11 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 02/05/2017 10:11
02/05/2017 10:17 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 10:17
02/05/2017 10:20 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 02/05/2017 10:20
02/05/2017 10:28 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 02/05/2017 10:28
02/05/2017 10:30 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 02/05/2017 10:30
02/05/2017 10:50 - JG | ID_USUARIO = 10849 | DATA_LOGIN = 02/05/2017 10:50
02/05/2017 11:09 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 02/05/2017 11:09
02/05/2017 11:13 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 02/05/2017 11:13
02/05/2017 11:15 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2017 11:15
02/05/2017 11:18 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 11:18
02/05/2017 11:19 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2017 11:19
02/05/2017 12:57 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 12:57
02/05/2017 13:01 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 02/05/2017 13:01
02/05/2017 13:02 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 02/05/2017 13:02
02/05/2017 13:04 - PRISCILLASILVA | ID_USUARIO = 6929 | DATA_LOGIN = 02/05/2017 13:04
02/05/2017 13:04 - PRISCILLASILVA | ID_USUARIO = 6929 | DATA_LOGIN = 02/05/2017 13:04
02/05/2017 13:06 - PARDAL | ID_USUARIO = 10903 | DATA_LOGIN = 02/05/2017 13:06
02/05/2017 13:12 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 02/05/2017 13:12
02/05/2017 13:43 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 02/05/2017 13:43
02/05/2017 13:48 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 02/05/2017 13:48
02/05/2017 13:49 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 02/05/2017 13:49
02/05/2017 13:50 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 02/05/2017 13:50
02/05/2017 13:51 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 02/05/2017 13:51
02/05/2017 14:10 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 02/05/2017 14:10
02/05/2017 14:23 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 02/05/2017 14:23
02/05/2017 14:27 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 02/05/2017 14:27
02/05/2017 14:31 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 02/05/2017 14:31
02/05/2017 14:31 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 14:31
02/05/2017 14:32 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 02/05/2017 14:32
02/05/2017 14:38 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 02/05/2017 14:38
02/05/2017 14:44 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 02/05/2017 14:44
02/05/2017 14:49 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 02/05/2017 14:49
02/05/2017 15:05 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 02/05/2017 15:05
02/05/2017 15:09 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 02/05/2017 15:09
02/05/2017 15:11 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 02/05/2017 15:11
02/05/2017 15:15 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 02/05/2017 15:15
02/05/2017 15:17 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 02/05/2017 15:17
02/05/2017 15:17 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 02/05/2017 15:17
02/05/2017 15:17 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 02/05/2017 15:17
02/05/2017 15:17 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 02/05/2017 15:17
02/05/2017 15:29 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 02/05/2017 15:29
02/05/2017 15:37 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 02/05/2017 15:37
02/05/2017 15:40 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 02/05/2017 15:40
02/05/2017 15:42 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2017 15:42
02/05/2017 15:44 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2017 15:44
02/05/2017 16:07 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 02/05/2017 16:07
02/05/2017 16:10 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 02/05/2017 16:10
02/05/2017 16:25 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 02/05/2017 16:25
02/05/2017 16:35 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 02/05/2017 16:35
02/05/2017 16:39 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 02/05/2017 16:39
02/05/2017 16:48 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 02/05/2017 16:48
02/05/2017 17:06 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 02/05/2017 17:06
02/05/2017 18:11 - THAISMAGALHAES | ID_USUARIO = 6937 | DATA_LOGIN = 02/05/2017 18:11
02/05/2017 22:04 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/05/2017 22:04
03/05/2017 01:42 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 1:42
03/05/2017 06:53 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/05/2017 6:53
03/05/2017 06:55 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/05/2017 6:55
03/05/2017 07:04 - PRISCILLASILVA | ID_USUARIO = 6929 | DATA_LOGIN = 03/05/2017 7:04
03/05/2017 07:08 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 7:08
03/05/2017 07:10 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 7:10
03/05/2017 07:14 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 7:14
03/05/2017 07:18 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 03/05/2017 7:18
03/05/2017 07:19 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/05/2017 7:19
03/05/2017 07:32 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 7:32
03/05/2017 07:44 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2017 7:44
03/05/2017 07:45 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 7:45
03/05/2017 07:49 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2017 7:49
03/05/2017 07:56 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 7:56
03/05/2017 07:56 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 7:56
03/05/2017 08:07 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 03/05/2017 8:07
03/05/2017 08:08 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/05/2017 8:08
03/05/2017 08:15 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 03/05/2017 8:15
03/05/2017 08:38 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 8:38
03/05/2017 08:40 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 03/05/2017 8:40
03/05/2017 08:42 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 8:42
03/05/2017 08:48 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 03/05/2017 8:48
03/05/2017 08:57 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2017 8:57
03/05/2017 09:05 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/05/2017 9:05
03/05/2017 09:06 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2017 9:06
03/05/2017 09:08 - MICHELAAUGUSTO | ID_USUARIO = 6893 | DATA_LOGIN = 03/05/2017 9:08
03/05/2017 09:12 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 9:12
03/05/2017 09:23 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 03/05/2017 9:23
03/05/2017 09:25 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 9:25
03/05/2017 09:25 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/05/2017 9:25
03/05/2017 09:29 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 03/05/2017 9:29
03/05/2017 09:45 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/05/2017 9:45
03/05/2017 09:49 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/05/2017 9:49
03/05/2017 09:49 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/05/2017 9:49
03/05/2017 09:52 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 9:52
03/05/2017 09:53 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 9:53
03/05/2017 09:53 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 9:53
03/05/2017 09:58 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/05/2017 9:58
03/05/2017 09:59 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/05/2017 9:59
03/05/2017 09:59 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/05/2017 9:59
03/05/2017 10:03 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/05/2017 10:03
03/05/2017 10:04 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/05/2017 10:04
03/05/2017 10:14 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/05/2017 10:14
03/05/2017 10:17 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 10:17
03/05/2017 10:17 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 03/05/2017 10:17
03/05/2017 10:18 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 10:18
03/05/2017 10:21 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 03/05/2017 10:21
03/05/2017 10:53 - FAUSTO | ID_USUARIO = 11238 | DATA_LOGIN = 03/05/2017 10:53
03/05/2017 10:55 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/05/2017 10:55
03/05/2017 10:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 10:59
03/05/2017 11:00 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2017 11:00
03/05/2017 11:02 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 11:02
03/05/2017 11:10 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 03/05/2017 11:10
03/05/2017 11:14 - GISELERATEIRO | ID_USUARIO = 11143 | DATA_LOGIN = 03/05/2017 11:14
03/05/2017 11:15 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2017 11:15
03/05/2017 11:16 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 03/05/2017 11:16
03/05/2017 11:19 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 03/05/2017 11:19
03/05/2017 11:22 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2017 11:22
03/05/2017 11:30 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 03/05/2017 11:30
03/05/2017 11:31 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 03/05/2017 11:31
03/05/2017 11:32 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 03/05/2017 11:32
03/05/2017 11:38 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 03/05/2017 11:38
03/05/2017 11:46 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 11:46
03/05/2017 11:55 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 11:55
03/05/2017 12:11 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 03/05/2017 12:11
03/05/2017 12:13 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/05/2017 12:13
03/05/2017 12:48 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/05/2017 12:48
03/05/2017 12:53 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 12:53
03/05/2017 12:55 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 12:55
03/05/2017 12:56 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 12:56
03/05/2017 12:58 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 12:58
03/05/2017 13:07 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/05/2017 13:07
03/05/2017 13:13 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/05/2017 13:13
03/05/2017 13:40 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 13:40
03/05/2017 13:42 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 03/05/2017 13:42
03/05/2017 13:42 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/05/2017 13:42
03/05/2017 13:43 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2017 13:43
03/05/2017 13:46 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/05/2017 13:46
03/05/2017 14:37 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/05/2017 14:37
03/05/2017 14:37 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 14:37
03/05/2017 14:38 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 14:38
03/05/2017 14:38 - HIGORGARCIA | ID_USUARIO = 11219 | DATA_LOGIN = 03/05/2017 14:38
03/05/2017 14:56 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 03/05/2017 14:56
03/05/2017 15:00 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/05/2017 15:00
03/05/2017 15:01 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2017 15:01
03/05/2017 15:10 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 15:10
03/05/2017 15:17 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 15:17
03/05/2017 15:17 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/05/2017 15:17
03/05/2017 15:18 - AZEVEDO | ID_USUARIO = 10858 | DATA_LOGIN = 03/05/2017 15:18
03/05/2017 15:28 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 03/05/2017 15:28
03/05/2017 15:30 - THAISMAGALHAES | ID_USUARIO = 6937 | DATA_LOGIN = 03/05/2017 15:30
03/05/2017 15:36 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/05/2017 15:36
03/05/2017 15:42 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 03/05/2017 15:42
03/05/2017 15:45 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/05/2017 15:45
03/05/2017 15:53 - SUZANA | ID_USUARIO = 11114 | DATA_LOGIN = 03/05/2017 15:53
03/05/2017 15:54 - AZEVEDO | ID_USUARIO = 10858 | DATA_LOGIN = 03/05/2017 15:54
03/05/2017 16:03 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 16:03
03/05/2017 16:09 - SUZANA | ID_USUARIO = 11114 | DATA_LOGIN = 03/05/2017 16:09
03/05/2017 16:11 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/05/2017 16:11
03/05/2017 16:11 - CARACIOLO | ID_USUARIO = 10840 | DATA_LOGIN = 03/05/2017 16:11
03/05/2017 16:20 - SUZANA | ID_USUARIO = 11114 | DATA_LOGIN = 03/05/2017 16:20
03/05/2017 16:20 - SUZANA | ID_USUARIO = 11114 | DATA_LOGIN = 03/05/2017 16:20
03/05/2017 16:27 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 03/05/2017 16:27
03/05/2017 16:32 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 03/05/2017 16:32
03/05/2017 16:42 - THIAGO | ID_USUARIO = 10892 | DATA_LOGIN = 03/05/2017 16:42
03/05/2017 16:43 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/05/2017 16:43
03/05/2017 16:50 - WILSONVICTORIA | ID_USUARIO = 6958 | DATA_LOGIN = 03/05/2017 16:50
03/05/2017 16:52 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/05/2017 16:52
03/05/2017 16:53 - WILSONVICTORIA | ID_USUARIO = 6958 | DATA_LOGIN = 03/05/2017 16:53
03/05/2017 16:55 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/05/2017 16:55
03/05/2017 17:02 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/05/2017 17:02
03/05/2017 18:57 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 03/05/2017 18:57
03/05/2017 18:59 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2017 18:59
03/05/2017 19:02 - AZEVEDO | ID_USUARIO = 10858 | DATA_LOGIN = 03/05/2017 19:02
03/05/2017 19:29 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2017 19:29
03/05/2017 19:29 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/05/2017 19:29
04/05/2017 00:30 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 0:30
04/05/2017 07:00 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/05/2017 7:00
04/05/2017 07:03 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 7:03
04/05/2017 07:06 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 04/05/2017 7:06
04/05/2017 07:07 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 7:07
04/05/2017 07:17 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/05/2017 7:17
04/05/2017 07:18 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 04/05/2017 7:18
04/05/2017 07:20 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/05/2017 7:20
04/05/2017 07:21 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 04/05/2017 7:21
04/05/2017 07:24 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 04/05/2017 7:24
04/05/2017 07:25 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/05/2017 7:25
04/05/2017 07:30 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 7:30
04/05/2017 07:31 - ADEIR | ID_USUARIO = 10916 | DATA_LOGIN = 04/05/2017 7:31
04/05/2017 07:42 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 04/05/2017 7:42
04/05/2017 07:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 7:59
04/05/2017 08:04 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 04/05/2017 8:04
04/05/2017 08:10 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/05/2017 8:10
04/05/2017 08:29 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 04/05/2017 8:29
04/05/2017 08:30 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/05/2017 8:30
04/05/2017 08:31 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 04/05/2017 8:31
04/05/2017 08:38 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 04/05/2017 8:38
04/05/2017 08:41 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2017 8:41
04/05/2017 08:45 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 04/05/2017 8:45
04/05/2017 08:50 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/05/2017 8:50
04/05/2017 08:59 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 04/05/2017 8:59
04/05/2017 09:13 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/05/2017 9:13
04/05/2017 09:25 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/05/2017 9:25
04/05/2017 09:26 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 04/05/2017 9:26
04/05/2017 09:27 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/05/2017 9:27
04/05/2017 09:27 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 04/05/2017 9:27
04/05/2017 09:41 - CAMACETI | ID_USUARIO = 10981 | DATA_LOGIN = 04/05/2017 9:41
04/05/2017 09:43 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/05/2017 9:43
04/05/2017 09:49 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 04/05/2017 9:49
04/05/2017 09:55 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 04/05/2017 9:55
04/05/2017 10:04 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/05/2017 10:04
04/05/2017 10:06 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 04/05/2017 10:06
