11/05/2018 07:28 - RONALDOGOMES | USUARIOS_ID = 538 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:39 - DONIZETE | USUARIOS_ID = 10935 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:39 - DONIZETE | USUARIOS_ID = 10935 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:39 - DONIZETE | USUARIOS_ID = 10935 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:39 - DONIZETE | USUARIOS_ID = 10935 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:39 - DONIZETE | USUARIOS_ID = 10935 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = f | ALTERAR = f | EXCLUIR = f
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 11212 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
25/05/2018 13:40 - DONIZETE | USUARIOS_ID = 7046 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
30/05/2018 16:24 - RONALDOGOMES | USUARIOS_ID = 7052 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
