11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:32 - DONIZETE | USUARIOS_ID = 10876 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:35 - TADEUMACHADO | USUARIOS_ID = 11055 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:41 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:41 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:41 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:41 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = f
11/01/2017 13:41 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:42 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:42 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:42 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
11/01/2017 13:42 - TADEUMACHADO | USUARIOS_ID = 11022 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = f
