07/03/2019 13:52 - DONIZETE | USUARIOS_ID = 740 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:52 - DONIZETE | USUARIOS_ID = 740 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:52 - DONIZETE | USUARIOS_ID = 740 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:52 - DONIZETE | USUARIOS_ID = 740 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 8 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 4 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 10 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/03/2019 13:54 - DONIZETE | USUARIOS_ID = 11219 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
