02/07/2017 12:53 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 02/07/2017 12:53
03/07/2017 14:40 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/07/2017 14:40
03/07/2017 14:55 - OSVALDOFLORES | ID_USUARIO = 11167 | DATA_LOGIN = 03/07/2017 14:55
03/07/2017 15:18 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/07/2017 15:18
03/07/2017 15:34 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/07/2017 15:34
03/07/2017 15:51 - WILSONVICTORIA | ID_USUARIO = 6958 | DATA_LOGIN = 03/07/2017 15:51
03/07/2017 15:56 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 03/07/2017 15:56
03/07/2017 16:11 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/07/2017 16:11
03/07/2017 16:12 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 03/07/2017 16:12
03/07/2017 16:18 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/07/2017 16:18
03/07/2017 16:20 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 03/07/2017 16:20
03/07/2017 16:30 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/07/2017 16:30
03/07/2017 16:31 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/07/2017 16:31
03/07/2017 16:34 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/07/2017 16:34
03/07/2017 16:51 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/07/2017 16:51
04/07/2017 07:02 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 7:02
04/07/2017 07:09 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/07/2017 7:09
04/07/2017 07:11 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/07/2017 7:11
04/07/2017 07:28 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 7:28
04/07/2017 07:38 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 04/07/2017 7:38
04/07/2017 07:55 - GISELERATEIRO | ID_USUARIO = 11143 | DATA_LOGIN = 04/07/2017 7:55
04/07/2017 08:25 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 8:25
04/07/2017 08:29 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/07/2017 8:29
04/07/2017 08:32 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 04/07/2017 8:32
04/07/2017 09:02 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/07/2017 9:02
04/07/2017 09:09 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/07/2017 9:09
04/07/2017 09:10 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/07/2017 9:10
04/07/2017 09:11 - SYLVIO | ID_USUARIO = 10914 | DATA_LOGIN = 04/07/2017 9:11
04/07/2017 09:13 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/07/2017 9:13
04/07/2017 09:14 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/07/2017 9:14
04/07/2017 09:33 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 04/07/2017 9:33
04/07/2017 09:36 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 9:36
04/07/2017 09:39 - SUZANA | ID_USUARIO = 11114 | DATA_LOGIN = 04/07/2017 9:39
04/07/2017 09:48 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 04/07/2017 9:48
04/07/2017 10:12 - GISELERATEIRO | ID_USUARIO = 11143 | DATA_LOGIN = 04/07/2017 10:12
04/07/2017 10:16 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 04/07/2017 10:16
04/07/2017 10:26 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 10:26
04/07/2017 10:27 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/07/2017 10:27
04/07/2017 10:35 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/07/2017 10:35
04/07/2017 10:37 - SANTANA | ID_USUARIO = 10904 | DATA_LOGIN = 04/07/2017 10:37
04/07/2017 10:58 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/07/2017 10:58
04/07/2017 11:16 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/07/2017 11:16
04/07/2017 11:30 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/07/2017 11:30
04/07/2017 11:35 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/07/2017 11:35
04/07/2017 11:35 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/07/2017 11:35
04/07/2017 11:39 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 04/07/2017 11:39
04/07/2017 12:04 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/07/2017 12:04
04/07/2017 12:10 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/07/2017 12:10
04/07/2017 12:12 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/07/2017 12:12
04/07/2017 12:40 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/07/2017 12:40
04/07/2017 12:47 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/07/2017 12:47
04/07/2017 12:58 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 12:58
04/07/2017 12:58 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 12:58
04/07/2017 13:07 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/07/2017 13:07
04/07/2017 13:11 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/07/2017 13:11
04/07/2017 13:26 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/07/2017 13:26
04/07/2017 13:30 - JAQUELINEFERREIRA | ID_USUARIO = 6902 | DATA_LOGIN = 04/07/2017 13:30
04/07/2017 13:34 - MONICA | ID_USUARIO = 10876 | DATA_LOGIN = 04/07/2017 13:34
04/07/2017 13:35 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 04/07/2017 13:35
04/07/2017 14:00 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/07/2017 14:00
04/07/2017 14:00 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 14:00
04/07/2017 14:02 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 14:02
04/07/2017 14:04 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 04/07/2017 14:04
04/07/2017 14:07 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 04/07/2017 14:07
04/07/2017 14:13 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/07/2017 14:13
04/07/2017 14:16 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/07/2017 14:16
04/07/2017 14:17 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/07/2017 14:17
04/07/2017 14:18 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/07/2017 14:18
04/07/2017 14:23 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 14:23
04/07/2017 14:27 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 04/07/2017 14:27
04/07/2017 14:28 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 14:28
04/07/2017 14:32 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 04/07/2017 14:32
04/07/2017 14:39 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 14:39
04/07/2017 14:46 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/07/2017 14:46
04/07/2017 14:48 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 14:48
04/07/2017 14:53 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 04/07/2017 14:53
04/07/2017 15:05 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 15:05
04/07/2017 15:09 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 04/07/2017 15:09
04/07/2017 15:11 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 04/07/2017 15:11
04/07/2017 15:17 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/07/2017 15:17
04/07/2017 15:19 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 15:19
04/07/2017 15:40 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 04/07/2017 15:40
04/07/2017 15:41 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/07/2017 15:41
04/07/2017 15:42 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 15:42
04/07/2017 15:44 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/07/2017 15:44
04/07/2017 15:47 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/07/2017 15:47
04/07/2017 15:56 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/07/2017 15:56
04/07/2017 16:01 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 16:01
04/07/2017 16:01 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 16:01
04/07/2017 16:10 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/07/2017 16:10
04/07/2017 16:46 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/07/2017 16:46
04/07/2017 16:49 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/07/2017 16:49
04/07/2017 16:56 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/07/2017 16:56
04/07/2017 17:48 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/07/2017 17:48
04/07/2017 18:00 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 04/07/2017 18:00
04/07/2017 18:15 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 04/07/2017 18:15
04/07/2017 18:17 - ROBERTO | ID_USUARIO = 10845 | DATA_LOGIN = 04/07/2017 18:17
04/07/2017 18:26 - FERNANDO | ID_USUARIO = 10842 | DATA_LOGIN = 04/07/2017 18:26
04/07/2017 20:37 - ANITA | ID_USUARIO = 11002 | DATA_LOGIN = 04/07/2017 20:37
04/07/2017 21:24 - ITDESK | ID_USUARIO = 11342 | DATA_LOGIN = 04/07/2017 21:24
05/07/2017 07:13 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/07/2017 7:13
05/07/2017 07:30 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 7:30
05/07/2017 07:37 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 05/07/2017 7:37
05/07/2017 07:38 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 05/07/2017 7:38
05/07/2017 07:39 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 05/07/2017 7:39
05/07/2017 07:41 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 7:41
05/07/2017 07:42 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2017 7:42
05/07/2017 07:49 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 7:49
05/07/2017 07:54 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 7:54
05/07/2017 07:55 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/07/2017 7:55
05/07/2017 08:14 - MARCELOGODOI | ID_USUARIO = 11316 | DATA_LOGIN = 05/07/2017 8:14
05/07/2017 08:20 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/07/2017 8:20
05/07/2017 08:21 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/07/2017 8:21
05/07/2017 08:23 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 05/07/2017 8:23
05/07/2017 08:23 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 8:23
05/07/2017 08:37 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/07/2017 8:37
05/07/2017 08:43 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 05/07/2017 8:43
05/07/2017 08:49 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 8:49
05/07/2017 09:00 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/07/2017 9:00
05/07/2017 09:03 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 05/07/2017 9:03
05/07/2017 09:09 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 9:09
05/07/2017 09:09 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 9:09
05/07/2017 09:15 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 9:15
05/07/2017 09:23 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 05/07/2017 9:23
05/07/2017 09:26 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 05/07/2017 9:26
05/07/2017 09:33 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2017 9:33
05/07/2017 09:38 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 05/07/2017 9:38
05/07/2017 09:40 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/07/2017 9:40
05/07/2017 09:42 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/07/2017 9:42
05/07/2017 09:48 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 9:48
05/07/2017 09:48 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 9:48
05/07/2017 10:06 - MARCELOGODOI | ID_USUARIO = 11316 | DATA_LOGIN = 05/07/2017 10:06
05/07/2017 10:10 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/07/2017 10:10
05/07/2017 10:16 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/07/2017 10:16
05/07/2017 10:18 - MARCELOGODOI | ID_USUARIO = 11316 | DATA_LOGIN = 05/07/2017 10:18
05/07/2017 10:26 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/07/2017 10:26
05/07/2017 10:39 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 10:39
05/07/2017 10:54 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2017 10:54
05/07/2017 11:02 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/07/2017 11:02
05/07/2017 11:04 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 11:04
05/07/2017 11:10 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 11:10
05/07/2017 11:11 - EDUARDO | ID_USUARIO = 10844 | DATA_LOGIN = 05/07/2017 11:11
05/07/2017 11:13 - ALEXZG | ID_USUARIO = 10928 | DATA_LOGIN = 05/07/2017 11:13
05/07/2017 11:13 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/07/2017 11:13
05/07/2017 11:14 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2017 11:14
05/07/2017 11:29 - GUSTAVOMELGES | ID_USUARIO = 6955 | DATA_LOGIN = 05/07/2017 11:29
05/07/2017 11:32 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 05/07/2017 11:32
05/07/2017 12:03 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 05/07/2017 12:03
05/07/2017 12:16 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/07/2017 12:16
05/07/2017 12:34 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/07/2017 12:34
05/07/2017 12:42 - ALEXZG | ID_USUARIO = 10928 | DATA_LOGIN = 05/07/2017 12:42
05/07/2017 13:11 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 13:11
05/07/2017 13:22 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/07/2017 13:22
05/07/2017 13:26 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 13:26
05/07/2017 13:33 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 13:33
05/07/2017 13:34 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 05/07/2017 13:34
05/07/2017 13:37 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 05/07/2017 13:37
05/07/2017 13:42 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/07/2017 13:42
05/07/2017 13:45 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 05/07/2017 13:45
05/07/2017 13:51 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 05/07/2017 13:51
05/07/2017 14:08 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 05/07/2017 14:08
05/07/2017 14:30 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 14:30
05/07/2017 14:49 - MICHELSANTOS | ID_USUARIO = 11324 | DATA_LOGIN = 05/07/2017 14:49
05/07/2017 14:53 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/07/2017 14:53
05/07/2017 15:12 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/07/2017 15:12
05/07/2017 15:15 - DORACI | ID_USUARIO = 10886 | DATA_LOGIN = 05/07/2017 15:15
05/07/2017 15:23 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 05/07/2017 15:23
05/07/2017 15:25 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/07/2017 15:25
05/07/2017 15:29 - OSNY | ID_USUARIO = 10826 | DATA_LOGIN = 05/07/2017 15:29
05/07/2017 15:33 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 05/07/2017 15:33
05/07/2017 15:33 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/07/2017 15:33
05/07/2017 15:42 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 15:42
05/07/2017 15:46 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 05/07/2017 15:46
05/07/2017 15:54 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 05/07/2017 15:54
05/07/2017 15:57 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/07/2017 15:57
05/07/2017 16:07 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/07/2017 16:07
05/07/2017 16:08 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2017 16:08
05/07/2017 16:09 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/07/2017 16:09
05/07/2017 16:20 - FRANCISCO | ID_USUARIO = 10966 | DATA_LOGIN = 05/07/2017 16:20
05/07/2017 16:25 - RODRIGO_POIT | ID_USUARIO = 11086 | DATA_LOGIN = 05/07/2017 16:25
05/07/2017 16:47 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 05/07/2017 16:47
05/07/2017 17:09 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 05/07/2017 17:09
05/07/2017 17:35 - MARCELOGODOI | ID_USUARIO = 11316 | DATA_LOGIN = 05/07/2017 17:35
05/07/2017 18:01 - BRUNOCAMAROTTI | ID_USUARIO = 11392 | DATA_LOGIN = 05/07/2017 18:01
05/07/2017 18:10 - CHRISTIANO | ID_USUARIO = 11570 | DATA_LOGIN = 05/07/2017 18:10
05/07/2017 18:34 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/07/2017 18:34
05/07/2017 19:01 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/07/2017 19:01
06/07/2017 06:51 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 06/07/2017 6:51
06/07/2017 07:03 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 06/07/2017 7:03
06/07/2017 07:08 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 06/07/2017 7:08
06/07/2017 07:11 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 06/07/2017 7:11
06/07/2017 07:14 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 06/07/2017 7:14
