01/12/2018 08:45 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/12/2018 8:45
03/12/2018 08:55 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/12/2018 8:55
03/12/2018 08:55 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 8:55
03/12/2018 08:56 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 8:56
03/12/2018 09:00 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 9:00
03/12/2018 09:03 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 9:03
03/12/2018 09:07 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/12/2018 9:07
03/12/2018 09:10 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 9:10
03/12/2018 09:19 - TADEUMACHADO | ID_USUARIO = 11594 | DATA_LOGIN = 03/12/2018 9:19
03/12/2018 09:20 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/12/2018 9:20
03/12/2018 09:40 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 03/12/2018 9:40
03/12/2018 09:51 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/12/2018 9:51
03/12/2018 09:59 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 03/12/2018 9:59
03/12/2018 10:12 - ERIC | ID_USUARIO = 11080 | DATA_LOGIN = 03/12/2018 10:12
03/12/2018 10:20 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/12/2018 10:20
03/12/2018 10:20 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/12/2018 10:20
03/12/2018 10:30 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/12/2018 10:30
03/12/2018 10:32 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/12/2018 10:32
03/12/2018 10:49 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 03/12/2018 10:49
03/12/2018 10:53 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 10:53
03/12/2018 11:06 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/12/2018 11:06
03/12/2018 11:07 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/12/2018 11:07
03/12/2018 11:09 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 03/12/2018 11:09
03/12/2018 11:09 - JR | ID_USUARIO = 10862 | DATA_LOGIN = 03/12/2018 11:09
03/12/2018 11:12 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 03/12/2018 11:12
03/12/2018 11:15 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 03/12/2018 11:15
03/12/2018 11:24 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 03/12/2018 11:24
03/12/2018 11:46 - JR | ID_USUARIO = 10862 | DATA_LOGIN = 03/12/2018 11:46
03/12/2018 11:55 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 03/12/2018 11:55
03/12/2018 12:39 - JR | ID_USUARIO = 10862 | DATA_LOGIN = 03/12/2018 12:39
03/12/2018 12:47 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/12/2018 12:47
03/12/2018 13:00 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/12/2018 13:00
03/12/2018 13:13 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 03/12/2018 13:13
03/12/2018 13:16 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 03/12/2018 13:16
03/12/2018 13:20 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 03/12/2018 13:20
03/12/2018 13:25 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/12/2018 13:25
03/12/2018 13:30 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/12/2018 13:30
03/12/2018 13:32 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 03/12/2018 13:32
03/12/2018 13:57 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/12/2018 13:57
03/12/2018 14:13 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 14:13
03/12/2018 14:46 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/12/2018 14:46
03/12/2018 14:53 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 14:53
03/12/2018 14:58 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 14:58
03/12/2018 15:19 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 03/12/2018 15:19
03/12/2018 15:22 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/12/2018 15:22
03/12/2018 15:32 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 03/12/2018 15:32
03/12/2018 15:41 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/12/2018 15:41
03/12/2018 15:51 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/12/2018 15:51
03/12/2018 15:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/12/2018 15:59
03/12/2018 16:16 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/12/2018 16:16
03/12/2018 16:31 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/12/2018 16:31
03/12/2018 16:32 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 03/12/2018 16:32
03/12/2018 16:37 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/12/2018 16:37
03/12/2018 16:39 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 03/12/2018 16:39
03/12/2018 16:46 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 16:46
03/12/2018 16:55 - ANITA | ID_USUARIO = 11002 | DATA_LOGIN = 03/12/2018 16:55
03/12/2018 16:58 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 03/12/2018 16:58
03/12/2018 17:02 - FERNANDO | ID_USUARIO = 10842 | DATA_LOGIN = 03/12/2018 17:02
03/12/2018 17:59 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 03/12/2018 17:59
03/12/2018 20:25 - ACIR | ID_USUARIO = 10839 | DATA_LOGIN = 03/12/2018 20:25
03/12/2018 20:57 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/12/2018 20:57
04/12/2018 07:03 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/12/2018 7:03
04/12/2018 07:05 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/12/2018 7:05
04/12/2018 07:06 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/12/2018 7:06
04/12/2018 07:10 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 7:10
04/12/2018 07:16 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/12/2018 7:16
04/12/2018 07:17 - LUISMOREIRA | ID_USUARIO = 11281 | DATA_LOGIN = 04/12/2018 7:17
04/12/2018 07:24 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/12/2018 7:24
04/12/2018 07:44 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/12/2018 7:44
04/12/2018 07:59 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 04/12/2018 7:59
04/12/2018 08:02 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:02
04/12/2018 08:02 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 04/12/2018 8:02
04/12/2018 08:04 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/12/2018 8:04
04/12/2018 08:08 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:08
04/12/2018 08:08 - VALDINEI | ID_USUARIO = 11172 | DATA_LOGIN = 04/12/2018 8:08
04/12/2018 08:09 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 04/12/2018 8:09
04/12/2018 08:19 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 8:19
04/12/2018 08:20 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:20
04/12/2018 08:35 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:35
04/12/2018 08:45 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 8:45
04/12/2018 08:55 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:55
04/12/2018 08:55 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 04/12/2018 8:55
04/12/2018 08:56 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 04/12/2018 8:56
04/12/2018 08:56 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/12/2018 8:56
04/12/2018 08:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 8:59
04/12/2018 09:08 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/12/2018 9:08
04/12/2018 09:24 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:24
04/12/2018 09:28 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/12/2018 9:28
04/12/2018 09:28 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:28
04/12/2018 09:29 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 04/12/2018 9:29
04/12/2018 09:34 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:34
04/12/2018 09:37 - TALITAFURLAN | ID_USUARIO = 11308 | DATA_LOGIN = 04/12/2018 9:37
04/12/2018 09:38 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:38
04/12/2018 09:40 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 9:40
04/12/2018 09:42 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:42
04/12/2018 09:43 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 9:43
04/12/2018 09:44 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:44
04/12/2018 09:47 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:47
04/12/2018 09:49 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:49
04/12/2018 09:51 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:51
04/12/2018 09:57 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:57
04/12/2018 09:58 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/12/2018 9:58
04/12/2018 09:59 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 9:59
04/12/2018 10:01 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 10:01
04/12/2018 10:01 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/12/2018 10:01
04/12/2018 10:04 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 10:04
04/12/2018 10:28 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 10:28
04/12/2018 10:29 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/12/2018 10:29
04/12/2018 10:42 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 10:42
04/12/2018 10:44 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/12/2018 10:44
04/12/2018 11:05 - ANDERSON | ID_USUARIO = 313 | DATA_LOGIN = 04/12/2018 11:05
04/12/2018 11:09 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/12/2018 11:09
04/12/2018 11:16 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 04/12/2018 11:16
04/12/2018 11:17 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 11:17
04/12/2018 11:21 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 04/12/2018 11:21
04/12/2018 11:36 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 11:36
04/12/2018 11:52 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/12/2018 11:52
04/12/2018 12:14 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/12/2018 12:14
04/12/2018 12:31 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 12:31
04/12/2018 13:14 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 04/12/2018 13:14
04/12/2018 13:18 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/12/2018 13:18
04/12/2018 13:20 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/12/2018 13:20
04/12/2018 13:32 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 13:32
04/12/2018 13:39 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 04/12/2018 13:39
04/12/2018 13:48 - DENISESANTOS | ID_USUARIO = 11300 | DATA_LOGIN = 04/12/2018 13:48
04/12/2018 13:56 - STEFANIAESTEVO | ID_USUARIO = 11398 | DATA_LOGIN = 04/12/2018 13:56
04/12/2018 13:57 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/12/2018 13:57
04/12/2018 14:01 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 14:01
04/12/2018 14:06 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/12/2018 14:06
04/12/2018 14:06 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 04/12/2018 14:06
04/12/2018 14:18 - OSNY | ID_USUARIO = 10826 | DATA_LOGIN = 04/12/2018 14:18
04/12/2018 14:32 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/12/2018 14:32
04/12/2018 14:41 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 14:41
04/12/2018 14:41 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 04/12/2018 14:41
04/12/2018 14:59 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 04/12/2018 14:59
04/12/2018 15:18 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 04/12/2018 15:18
04/12/2018 15:21 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 04/12/2018 15:21
04/12/2018 15:55 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/12/2018 15:55
04/12/2018 16:03 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/12/2018 16:03
04/12/2018 16:12 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/12/2018 16:12
04/12/2018 16:16 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 04/12/2018 16:16
04/12/2018 16:17 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 04/12/2018 16:17
04/12/2018 16:29 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/12/2018 16:29
04/12/2018 17:49 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 04/12/2018 17:49
05/12/2018 07:11 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 7:11
05/12/2018 07:11 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 05/12/2018 7:11
05/12/2018 07:32 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 05/12/2018 7:32
05/12/2018 07:32 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/12/2018 7:32
05/12/2018 07:40 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 05/12/2018 7:40
05/12/2018 07:49 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 05/12/2018 7:49
05/12/2018 07:56 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/12/2018 7:56
05/12/2018 07:57 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/12/2018 7:57
05/12/2018 08:03 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 8:03
05/12/2018 08:12 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 05/12/2018 8:12
05/12/2018 08:19 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 05/12/2018 8:19
05/12/2018 08:23 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/12/2018 8:23
05/12/2018 08:28 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/12/2018 8:28
05/12/2018 08:30 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/12/2018 8:30
05/12/2018 08:32 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/12/2018 8:32
05/12/2018 08:32 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 05/12/2018 8:32
05/12/2018 08:45 - JACKSON | ID_USUARIO = 10863 | DATA_LOGIN = 05/12/2018 8:45
05/12/2018 08:47 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/12/2018 8:47
05/12/2018 08:51 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 05/12/2018 8:51
05/12/2018 08:53 - TATIANEPASSADOR | ID_USUARIO = 11350 | DATA_LOGIN = 05/12/2018 8:53
05/12/2018 08:55 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 05/12/2018 8:55
05/12/2018 08:55 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 05/12/2018 8:55
05/12/2018 08:57 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 05/12/2018 8:57
05/12/2018 08:57 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 05/12/2018 8:57
05/12/2018 09:01 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 9:01
05/12/2018 09:03 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/12/2018 9:03
05/12/2018 09:05 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/12/2018 9:05
05/12/2018 09:19 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/12/2018 9:19
05/12/2018 09:19 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 05/12/2018 9:19
05/12/2018 09:25 - OTAVIOGIRO | ID_USUARIO = 526 | DATA_LOGIN = 05/12/2018 9:25
05/12/2018 09:27 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 05/12/2018 9:27
05/12/2018 09:32 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 05/12/2018 9:32
05/12/2018 09:44 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 05/12/2018 9:44
05/12/2018 10:09 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 10:09
05/12/2018 10:34 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/12/2018 10:34
05/12/2018 10:38 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 05/12/2018 10:38
05/12/2018 11:04 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 05/12/2018 11:04
05/12/2018 11:08 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 05/12/2018 11:08
05/12/2018 11:08 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/12/2018 11:08
05/12/2018 11:08 - MAYRACATANI | ID_USUARIO = 7036 | DATA_LOGIN = 05/12/2018 11:08
05/12/2018 11:17 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 05/12/2018 11:17
05/12/2018 11:18 - MAYRACATANI | ID_USUARIO = 7036 | DATA_LOGIN = 05/12/2018 11:18
05/12/2018 11:18 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 05/12/2018 11:18
05/12/2018 11:25 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/12/2018 11:25
05/12/2018 11:26 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 05/12/2018 11:26
05/12/2018 11:37 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 05/12/2018 11:37
05/12/2018 11:46 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 11:46
05/12/2018 12:23 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 05/12/2018 12:23
05/12/2018 12:37 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/12/2018 12:37
05/12/2018 13:24 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/12/2018 13:24
05/12/2018 13:33 - SONARAPIASSI | ID_USUARIO = 494 | DATA_LOGIN = 05/12/2018 13:33
05/12/2018 13:48 - MAYRACATANI | ID_USUARIO = 7036 | DATA_LOGIN = 05/12/2018 13:48
05/12/2018 13:49 - FABRICIOTOMASETTO | ID_USUARIO = 6954 | DATA_LOGIN = 05/12/2018 13:49
05/12/2018 13:52 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 05/12/2018 13:52
05/12/2018 13:53 - JT | ID_USUARIO = 10823 | DATA_LOGIN = 05/12/2018 13:53
05/12/2018 13:57 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/12/2018 13:57
05/12/2018 14:00 - TATIANEPASSADOR | ID_USUARIO = 11350 | DATA_LOGIN = 05/12/2018 14:00
05/12/2018 14:25 - HEBERTLUCIO | ID_USUARIO = 11635 | DATA_LOGIN = 05/12/2018 14:25
05/12/2018 14:30 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 14:30
05/12/2018 14:46 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 05/12/2018 14:46
05/12/2018 14:47 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 05/12/2018 14:47
05/12/2018 14:50 - STEFANIMAIRA | ID_USUARIO = 657 | DATA_LOGIN = 05/12/2018 14:50
05/12/2018 14:51 - TATIANEPASSADOR | ID_USUARIO = 11350 | DATA_LOGIN = 05/12/2018 14:51
05/12/2018 14:56 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 05/12/2018 14:56
05/12/2018 14:56 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 05/12/2018 14:56
05/12/2018 14:58 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 05/12/2018 14:58
05/12/2018 15:01 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 05/12/2018 15:01
05/12/2018 15:29 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 05/12/2018 15:29
05/12/2018 15:32 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/12/2018 15:32
05/12/2018 15:50 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/12/2018 15:50
05/12/2018 15:54 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 15:54
05/12/2018 16:05 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 05/12/2018 16:05
05/12/2018 16:18 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 05/12/2018 16:18
05/12/2018 16:19 - MARCOSROGERIO | ID_USUARIO = 11304 | DATA_LOGIN = 05/12/2018 16:19
