06/12/2017 15:21 - RONALDOGOMES | USUARIOS_ID = 11316 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
07/12/2017 11:50 - DONIZETE | USUARIOS_ID = 313 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:08 - RONALDOGOMES | USUARIOS_ID = 10923 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 11226 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 476 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:09 - RONALDOGOMES | USUARIOS_ID = 7007 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10889 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:10 - RONALDOGOMES | USUARIOS_ID = 10904 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:11 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:11 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:11 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:11 - RONALDOGOMES | USUARIOS_ID = 10921 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 11006 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 11006 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 11006 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:47 - RONALDOGOMES | USUARIOS_ID = 11006 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:49 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:49 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:49 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:49 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
08/12/2017 15:49 - RONALDOGOMES | USUARIOS_ID = 6893 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 2 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 8 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 4 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 7 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 10 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 24 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 25 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 30 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
13/12/2017 11:25 - RONALDOGOMES | USUARIOS_ID = 10980 | MENU_ID = 31 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 101 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 102 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 103 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 104 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 07:35 - RONALDOGOMES | USUARIOS_ID = 10833 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 11:10 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 11:10 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 11:10 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 11:10 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
14/12/2017 11:10 - RONALDOGOMES | USUARIOS_ID = 6954 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
