12/05/2015 08:35 - RONALDOGOMES | USUARIOS_ID = 11064 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/05/2015 11:27 - RONALDOGOMES | USUARIOS_ID = 11327 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 18 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
22/05/2015 09:29 - RONALDOGOMES | USUARIOS_ID = 10968 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
29/05/2015 11:28 - RONALDOGOMES | USUARIOS_ID = 11494 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
29/05/2015 11:28 - RONALDOGOMES | USUARIOS_ID = 11494 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
29/05/2015 11:28 - RONALDOGOMES | USUARIOS_ID = 11494 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
