01/01/2019 15:35 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 01/01/2019 15:35
03/01/2019 09:14 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 03/01/2019 9:14
03/01/2019 09:14 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 9:14
03/01/2019 09:23 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2019 9:23
03/01/2019 09:36 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 03/01/2019 9:36
03/01/2019 10:04 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2019 10:04
03/01/2019 10:12 - DONIZETE | ID_USUARIO = 10980 | DATA_LOGIN = 03/01/2019 10:12
03/01/2019 10:26 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2019 10:26
03/01/2019 11:12 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2019 11:12
03/01/2019 11:18 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 11:18
03/01/2019 12:19 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 12:19
03/01/2019 12:39 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2019 12:39
03/01/2019 12:48 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2019 12:48
03/01/2019 12:55 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 03/01/2019 12:55
03/01/2019 12:55 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 03/01/2019 12:55
03/01/2019 13:06 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2019 13:06
03/01/2019 13:23 - NATACHAPASTRE | ID_USUARIO = 6915 | DATA_LOGIN = 03/01/2019 13:23
03/01/2019 13:25 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 03/01/2019 13:25
03/01/2019 13:31 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 13:31
03/01/2019 13:34 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 13:34
03/01/2019 13:35 - MAURICIOFERREIRA | ID_USUARIO = 7071 | DATA_LOGIN = 03/01/2019 13:35
03/01/2019 13:50 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 03/01/2019 13:50
03/01/2019 13:50 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2019 13:50
03/01/2019 13:53 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 03/01/2019 13:53
03/01/2019 13:54 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 03/01/2019 13:54
03/01/2019 14:00 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2019 14:00
03/01/2019 14:04 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 03/01/2019 14:04
03/01/2019 14:12 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2019 14:12
03/01/2019 14:36 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 03/01/2019 14:36
03/01/2019 14:39 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 03/01/2019 14:39
03/01/2019 14:43 - ANAGOBATO | ID_USUARIO = 7049 | DATA_LOGIN = 03/01/2019 14:43
03/01/2019 15:52 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 03/01/2019 15:52
03/01/2019 16:21 - KLEBER | ID_USUARIO = 10906 | DATA_LOGIN = 03/01/2019 16:21
03/01/2019 16:22 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 03/01/2019 16:22
03/01/2019 16:23 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 03/01/2019 16:23
03/01/2019 16:32 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 03/01/2019 16:32
03/01/2019 16:33 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 03/01/2019 16:33
03/01/2019 16:37 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 03/01/2019 16:37
03/01/2019 16:38 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 03/01/2019 16:38
03/01/2019 16:55 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/01/2019 16:55
03/01/2019 17:28 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 03/01/2019 17:28
03/01/2019 21:43 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 03/01/2019 21:43
04/01/2019 01:46 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 1:46
04/01/2019 07:14 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 04/01/2019 7:14
04/01/2019 07:21 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/01/2019 7:21
04/01/2019 07:25 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2019 7:25
04/01/2019 07:30 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 04/01/2019 7:30
04/01/2019 07:42 - ALEXANDRE | ID_USUARIO = 10837 | DATA_LOGIN = 04/01/2019 7:42
04/01/2019 07:46 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 7:46
04/01/2019 07:53 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2019 7:53
04/01/2019 07:55 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 7:55
04/01/2019 07:59 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 7:59
04/01/2019 07:59 - ALEXANDRE | ID_USUARIO = 10837 | DATA_LOGIN = 04/01/2019 7:59
04/01/2019 08:05 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 8:05
04/01/2019 08:14 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2019 8:14
04/01/2019 08:16 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/01/2019 8:16
04/01/2019 08:44 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/01/2019 8:44
04/01/2019 09:10 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2019 9:10
04/01/2019 09:10 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/01/2019 9:10
04/01/2019 09:11 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 9:11
04/01/2019 09:15 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 9:15
04/01/2019 09:43 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2019 9:43
04/01/2019 09:53 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 9:53
04/01/2019 09:56 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/01/2019 9:56
04/01/2019 10:47 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/01/2019 10:47
04/01/2019 10:48 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 04/01/2019 10:48
04/01/2019 10:50 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 10:50
04/01/2019 11:01 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 11:01
04/01/2019 11:07 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 04/01/2019 11:07
04/01/2019 12:05 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 12:05
04/01/2019 12:07 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 12:07
04/01/2019 12:10 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 12:10
04/01/2019 13:08 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 04/01/2019 13:08
04/01/2019 13:29 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 04/01/2019 13:29
04/01/2019 13:44 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 04/01/2019 13:44
04/01/2019 13:47 - ROBERTA | ID_USUARIO = 10935 | DATA_LOGIN = 04/01/2019 13:47
04/01/2019 13:47 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 04/01/2019 13:47
04/01/2019 14:48 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2019 14:48
04/01/2019 15:32 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 15:32
04/01/2019 16:03 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 16:03
04/01/2019 16:18 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 04/01/2019 16:18
04/01/2019 16:22 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 04/01/2019 16:22
04/01/2019 16:27 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 04/01/2019 16:27
04/01/2019 18:36 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 04/01/2019 18:36
04/01/2019 19:06 - REGI | ID_USUARIO = 10864 | DATA_LOGIN = 04/01/2019 19:06
05/01/2019 08:30 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 05/01/2019 8:30
05/01/2019 08:54 - CAIOAUGUSTO | ID_USUARIO = 11320 | DATA_LOGIN = 05/01/2019 8:54
05/01/2019 09:23 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2019 9:23
05/01/2019 09:23 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2019 9:23
05/01/2019 09:24 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 05/01/2019 9:24
05/01/2019 09:27 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 05/01/2019 9:27
05/01/2019 09:29 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 05/01/2019 9:29
05/01/2019 10:04 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 05/01/2019 10:04
05/01/2019 14:34 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 05/01/2019 14:34
05/01/2019 18:19 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 05/01/2019 18:19
06/01/2019 00:24 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 06/01/2019 0:24
06/01/2019 13:04 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 06/01/2019 13:04
07/01/2019 07:09 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 07/01/2019 7:09
07/01/2019 07:09 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 07/01/2019 7:09
07/01/2019 07:14 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 07/01/2019 7:14
07/01/2019 07:20 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 07/01/2019 7:20
07/01/2019 07:27 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/01/2019 7:27
07/01/2019 07:28 - JOISYLOPES | ID_USUARIO = 11616 | DATA_LOGIN = 07/01/2019 7:28
07/01/2019 07:30 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 07/01/2019 7:30
07/01/2019 07:39 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 7:39
07/01/2019 07:39 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 7:39
07/01/2019 07:58 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 07/01/2019 7:58
07/01/2019 08:08 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 8:08
07/01/2019 08:22 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 8:22
07/01/2019 08:40 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 07/01/2019 8:40
07/01/2019 08:48 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 07/01/2019 8:48
07/01/2019 08:48 - MARTA | ID_USUARIO = 10847 | DATA_LOGIN = 07/01/2019 8:48
07/01/2019 08:51 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 07/01/2019 8:51
07/01/2019 08:52 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 8:52
07/01/2019 08:53 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 8:53
07/01/2019 08:54 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 8:54
07/01/2019 08:56 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 07/01/2019 8:56
07/01/2019 08:57 - PARDAL | ID_USUARIO = 10903 | DATA_LOGIN = 07/01/2019 8:57
07/01/2019 09:05 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 07/01/2019 9:05
07/01/2019 09:22 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 07/01/2019 9:22
07/01/2019 10:18 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 07/01/2019 10:18
07/01/2019 10:32 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 07/01/2019 10:32
07/01/2019 10:40 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 10:40
07/01/2019 10:49 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 07/01/2019 10:49
07/01/2019 10:57 - ELISSANDRA | ID_USUARIO = 10851 | DATA_LOGIN = 07/01/2019 10:57
07/01/2019 11:00 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 07/01/2019 11:00
07/01/2019 11:10 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 07/01/2019 11:10
07/01/2019 11:21 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 07/01/2019 11:21
07/01/2019 11:38 - DONIZETE | ID_USUARIO = 10980 | DATA_LOGIN = 07/01/2019 11:38
07/01/2019 11:56 - ACIR | ID_USUARIO = 10839 | DATA_LOGIN = 07/01/2019 11:56
07/01/2019 12:24 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 12:24
07/01/2019 12:25 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 07/01/2019 12:25
07/01/2019 12:25 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 12:25
07/01/2019 12:27 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 12:27
07/01/2019 12:42 - GUSTAVOGIRO | ID_USUARIO = 6963 | DATA_LOGIN = 07/01/2019 12:42
07/01/2019 12:45 - FERNANDOPIRES | ID_USUARIO = 11220 | DATA_LOGIN = 07/01/2019 12:45
07/01/2019 13:08 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 07/01/2019 13:08
07/01/2019 13:08 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 07/01/2019 13:08
07/01/2019 13:27 - MARCIO | ID_USUARIO = 10850 | DATA_LOGIN = 07/01/2019 13:27
07/01/2019 14:04 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 07/01/2019 14:04
07/01/2019 14:13 - JENS | ID_USUARIO = 10895 | DATA_LOGIN = 07/01/2019 14:13
07/01/2019 14:23 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 14:23
07/01/2019 14:58 - NORIVAL | ID_USUARIO = 10955 | DATA_LOGIN = 07/01/2019 14:58
07/01/2019 15:05 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 07/01/2019 15:05
07/01/2019 15:06 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 07/01/2019 15:06
07/01/2019 15:08 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 07/01/2019 15:08
07/01/2019 15:10 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/01/2019 15:10
07/01/2019 15:16 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 07/01/2019 15:16
07/01/2019 15:21 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 07/01/2019 15:21
07/01/2019 15:26 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 07/01/2019 15:26
07/01/2019 15:31 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 07/01/2019 15:31
07/01/2019 15:34 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 07/01/2019 15:34
07/01/2019 15:35 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/01/2019 15:35
07/01/2019 15:46 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 07/01/2019 15:46
07/01/2019 15:51 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 07/01/2019 15:51
07/01/2019 15:53 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 07/01/2019 15:53
07/01/2019 15:54 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 07/01/2019 15:54
07/01/2019 15:59 - ADRIANAP | ID_USUARIO = 11103 | DATA_LOGIN = 07/01/2019 15:59
07/01/2019 16:09 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 07/01/2019 16:09
07/01/2019 16:09 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 07/01/2019 16:09
07/01/2019 16:18 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 07/01/2019 16:18
07/01/2019 16:19 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 07/01/2019 16:19
07/01/2019 16:56 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 07/01/2019 16:56
08/01/2019 02:35 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 08/01/2019 2:35
08/01/2019 07:08 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 08/01/2019 7:08
08/01/2019 07:22 - RENATO_AZ | ID_USUARIO = 10861 | DATA_LOGIN = 08/01/2019 7:22
08/01/2019 07:23 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 08/01/2019 7:23
08/01/2019 07:31 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 08/01/2019 7:31
08/01/2019 07:36 - SANDRA | ID_USUARIO = 10833 | DATA_LOGIN = 08/01/2019 7:36
08/01/2019 07:49 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 08/01/2019 7:49
08/01/2019 07:54 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 08/01/2019 7:54
08/01/2019 07:55 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 08/01/2019 7:55
08/01/2019 08:18 - CAIOAUGUSTO | ID_USUARIO = 11320 | DATA_LOGIN = 08/01/2019 8:18
08/01/2019 08:26 - RONALDOGOMES | ID_USUARIO = 10971 | DATA_LOGIN = 08/01/2019 8:26
08/01/2019 08:37 - LUIDE | ID_USUARIO = 10836 | DATA_LOGIN = 08/01/2019 8:37
08/01/2019 08:46 - ZEZE | ID_USUARIO = 10931 | DATA_LOGIN = 08/01/2019 8:46
08/01/2019 08:48 - AREIAS | ID_USUARIO = 10997 | DATA_LOGIN = 08/01/2019 8:48
08/01/2019 08:50 - ROSE | ID_USUARIO = 10872 | DATA_LOGIN = 08/01/2019 8:50
08/01/2019 09:07 - STELA | ID_USUARIO = 10867 | DATA_LOGIN = 08/01/2019 9:07
08/01/2019 09:09 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 08/01/2019 9:09
08/01/2019 09:13 - MATHEUSRODRIGUES | ID_USUARIO = 11533 | DATA_LOGIN = 08/01/2019 9:13
08/01/2019 09:22 - LUISMORETTI | ID_USUARIO = 11387 | DATA_LOGIN = 08/01/2019 9:22
08/01/2019 09:22 - RICARDOF | ID_USUARIO = 11084 | DATA_LOGIN = 08/01/2019 9:22
08/01/2019 09:31 - ELTON | ID_USUARIO = 10942 | DATA_LOGIN = 08/01/2019 9:31
08/01/2019 09:41 - VALDEREZ | ID_USUARIO = 10871 | DATA_LOGIN = 08/01/2019 9:41
08/01/2019 10:01 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 08/01/2019 10:01
08/01/2019 10:11 - AMANDAZERBINATTI | ID_USUARIO = 11249 | DATA_LOGIN = 08/01/2019 10:11
08/01/2019 10:28 - ANITA | ID_USUARIO = 11002 | DATA_LOGIN = 08/01/2019 10:28
08/01/2019 10:28 - PORTARIA | ID_USUARIO = 11207 | DATA_LOGIN = 08/01/2019 10:28
08/01/2019 10:40 - ROGERINHO | ID_USUARIO = 238 | DATA_LOGIN = 08/01/2019 10:40
08/01/2019 10:49 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 08/01/2019 10:49
08/01/2019 10:50 - CAMARA | ID_USUARIO = 10841 | DATA_LOGIN = 08/01/2019 10:50
08/01/2019 11:05 - MARCIANO | ID_USUARIO = 10973 | DATA_LOGIN = 08/01/2019 11:05
08/01/2019 11:07 - DOUGLAS | ID_USUARIO = 11530 | DATA_LOGIN = 08/01/2019 11:07
08/01/2019 11:20 - LUZMARINA | ID_USUARIO = 10900 | DATA_LOGIN = 08/01/2019 11:20
