04/07/2016 08:48 - RONALDOGOMES | USUARIOS_ID = 11616 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11212 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11212 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11324 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11324 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11324 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 11324 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
19/07/2016 10:35 - RONALDOGOMES | USUARIOS_ID = 10935 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:26 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:27 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 3 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 12 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 15 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 16 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:28 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:29 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:30 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 26 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
20/07/2016 09:31 - RONALDOGOMES | USUARIOS_ID = 11635 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
