03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 28 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 1 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 20 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 23 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
03/08/2015 10:26 - HEITOR | USUARIOS_ID = 11530 | MENU_ID = 27 | VISUALIZAR = t | INSERIR = t | ALTERAR = t | EXCLUIR = t
